id,city,date,TenGram24K,TenGram22K
66beeb63859b16cc9b22f79c,Margao,Aug 01 2023,60700,55730
66beeb63859b16cc9b22f79d,Margao,Jul 01 2023,59350,54480
66beeb63859b16cc9b22f79e,Margao,Jun 01 2023,60950,56030
66beeb63859b16cc9b22f79f,Margao,May 01 2023,60950,56030
66beeb63859b16cc9b22f7a0,Margao,Apr 01 2023,60650,55330
66beeb63859b16cc9b22f7a1,Margao,Mar 01 2023,56850,51930
66beeb63859b16cc9b22f7a2,Margao,Feb 01 2023,58750,53580
66beeb63859b16cc9b22f7a3,Margao,Jan 01 2023,55150,51230
66beeb63859b16cc9b22f7a4,Margao,Dec 01 2022,53350,49530
66beeb63859b16cc9b22f7a5,Margao,Nov 01 2022,50450,46650
66beeb63859b16cc9b22f7a6,Margao,Oct 01 2022,50450,46700
66beeb63859b16cc9b22f870,Meerut,Aug 01 2024,68910,64240
66beeb63859b16cc9b22f871,Meerut,Jul 01 2024,71610,66790
66beeb63859b16cc9b22f872,Meerut,Jun 01 2024,71860,67040
66beeb63859b16cc9b22f873,Meerut,May 01 2024,71110,66290
66beeb63859b16cc9b22f874,Meerut,Apr 01 2024,69310,64490
66beeb63859b16cc9b22f875,Meerut,Mar 01 2024,63420,58720
66beeb63859b16cc9b22f876,Meerut,Feb 01 2024,63820,59120
66beeb63859b16cc9b22f877,Meerut,Jan 01 2024,64160,58870
66beeb63859b16cc9b22f878,Meerut,Dec 01 2023,63150,58020
66beeb63859b16cc9b22f879,Meerut,Nov 01 2023,61760,56720
66beeb63859b16cc9b22f87a,Meerut,Oct 01 2023,58460,53670
66beeb63859b16cc9b22f87b,Meerut,Sep 01 2023,60260,55370
66beeb63859b16cc9b22f87c,Meerut,Aug 01 2023,60710,55720
66beeb63859b16cc9b22f87d,Meerut,Jul 01 2023,59360,54470
66beeb63859b16cc9b22f87e,Meerut,Jun 01 2023,60960,56020
66beeb63859b16cc9b22f87f,Meerut,May 01 2023,60960,56020
66beeb63859b16cc9b22f880,Meerut,Apr 01 2023,60660,55320
66beeb63859b16cc9b22f881,Meerut,Mar 01 2023,56860,51920
66beeb63859b16cc9b22f882,Meerut,Feb 01 2023,58760,53570
66beeb63859b16cc9b22f883,Meerut,Jan 01 2023,55160,51220
66beeb63859b16cc9b22f884,Meerut,Dec 01 2022,53360,49520
66beeb63859b16cc9b22f885,Meerut,Nov 01 2022,50470,46650
66beeb63859b16cc9b22f886,Meerut,Oct 01 2022,50470,46700
66beeb63859b16cc9b22f8f0,Modasa,Aug 01 2024,68970,64170
66beeb63859b16cc9b22f8f1,Modasa,Jul 01 2024,71670,66720
66beeb63859b16cc9b22f8f2,Modasa,Jun 01 2024,71920,66970
66beeb63859b16cc9b22f8f3,Modasa,May 01 2024,71170,66220
66beeb63859b16cc9b22f8f4,Modasa,Apr 01 2024,69370,64420
66beeb63859b16cc9b22f8f5,Modasa,Mar 01 2024,63260,58730
66beeb63859b16cc9b22f8f6,Modasa,Feb 01 2024,63660,59130
66beeb63859b16cc9b22f8f7,Modasa,Jan 01 2024,64280,58880
66beeb63859b16cc9b22f8f8,Modasa,Dec 01 2023,63270,58030
66beeb63859b16cc9b22f8f9,Modasa,Nov 01 2023,61880,56730
66beeb63859b16cc9b22f8fa,Modasa,Oct 01 2023,58580,53680
66beeb63859b16cc9b22f8fb,Modasa,Sep 01 2023,60380,55380
66beeb63859b16cc9b22f8fc,Modasa,Aug 01 2023,60830,55730
66beeb63859b16cc9b22f8fd,Modasa,Jul 01 2023,59480,54480
66beeb63859b16cc9b22f8fe,Modasa,Jun 01 2023,61080,56030
66beeb63859b16cc9b22f8ff,Modasa,May 01 2023,61080,56030
66beeb63859b16cc9b22f900,Modasa,Apr 01 2023,60780,55330
66beeb63859b16cc9b22f901,Modasa,Mar 01 2023,56980,51930
66beeb63859b16cc9b22f902,Modasa,Feb 01 2023,58880,53580
66beeb63859b16cc9b22f903,Modasa,Jan 01 2023,55280,51230
66beeb63859b16cc9b22f904,Modasa,Dec 01 2022,53480,49530
66beeb63859b16cc9b22f905,Modasa,Nov 01 2022,50530,46700
66beeb63859b16cc9b22f906,Modasa,Oct 01 2022,50530,46750
66beeb63859b16cc9b22f950,Mokokchung,Aug 01 2024,69020,64270
66beeb63859b16cc9b22f951,Mokokchung,Jul 01 2024,71720,66820
66beeb63859b16cc9b22f952,Mokokchung,Jun 01 2024,71970,67070
66beeb63859b16cc9b22f953,Mokokchung,May 01 2024,71220,66320
66beeb63859b16cc9b22f954,Mokokchung,Apr 01 2024,69420,64520
66beeb63859b16cc9b22f955,Mokokchung,Mar 01 2024,63390,58620
66beeb63859b16cc9b22f956,Mokokchung,Feb 01 2024,63790,59020
66beeb63859b16cc9b22f957,Mokokchung,Jan 01 2024,64180,58770
66beeb63859b16cc9b22f958,Mokokchung,Dec 01 2023,63170,57920
66beeb63859b16cc9b22f959,Mokokchung,Nov 01 2023,61780,56620
66beeb63859b16cc9b22f95a,Mokokchung,Oct 01 2023,58480,53570
66beeb63859b16cc9b22f95b,Mokokchung,Sep 01 2023,60280,55270
66beeb63859b16cc9b22f95c,Mokokchung,Aug 01 2023,60730,55620
66beeb63859b16cc9b22f95d,Mokokchung,Jul 01 2023,59380,54370
66beeb63859b16cc9b22f95e,Mokokchung,Jun 01 2023,60980,55920
66beeb63859b16cc9b22f95f,Mokokchung,May 01 2023,60980,55920
66beeb63859b16cc9b22f960,Mokokchung,Apr 01 2023,60680,55220
66beeb63859b16cc9b22f961,Mokokchung,Mar 01 2023,56880,51820
66beeb63859b16cc9b22f962,Mokokchung,Feb 01 2023,58780,53470
66beeb63859b16cc9b22f963,Mokokchung,Jan 01 2023,55180,51120
66beeb63859b16cc9b22f964,Mokokchung,Dec 01 2022,53380,49420
66beeb63859b16cc9b22f965,Mokokchung,Nov 01 2022,50430,46600
66beeb63859b16cc9b22f966,Mokokchung,Oct 01 2022,50430,46650
66beeb63859b16cc9b22fb70,Nagaur,Aug 01 2024,69020,64130
66beeb63859b16cc9b22fb71,Nagaur,Jul 01 2024,71720,66680
66beeb63859b16cc9b22fb72,Nagaur,Jun 01 2024,71970,66930
66beeb63859b16cc9b22fb73,Nagaur,May 01 2024,71220,66180
66beeb63859b16cc9b22fb74,Nagaur,Apr 01 2024,69420,64380
66beeb63859b16cc9b22fb75,Nagaur,Mar 01 2024,63380,58610
66beeb63859b16cc9b22fb76,Nagaur,Feb 01 2024,63780,59010
66beeb63859b16cc9b22fb77,Nagaur,Jan 01 2024,64050,58760
66beeb63859b16cc9b22fb78,Nagaur,Dec 01 2023,63040,57910
66beeb63859b16cc9b22fb79,Nagaur,Nov 01 2023,61650,56610
66beeb63859b16cc9b22fb7a,Nagaur,Oct 01 2023,58350,53560
66beeb63859b16cc9b22fb7b,Nagaur,Sep 01 2023,60150,55260
66beeb63859b16cc9b22fb7c,Nagaur,Aug 01 2023,60600,55610
66beeb63859b16cc9b22fb7d,Nagaur,Jul 01 2023,59250,54360
66beeb63859b16cc9b22fb7e,Nagaur,Jun 01 2023,60850,55910
66beeb63859b16cc9b22fb7f,Nagaur,May 01 2023,60850,55910
66beeb63859b16cc9b22fb80,Nagaur,Apr 01 2023,60550,55210
66beeb63859b16cc9b22fb81,Nagaur,Mar 01 2023,56750,51810
66beeb63859b16cc9b22fb82,Nagaur,Feb 01 2023,58650,53460
66beeb63859b16cc9b22fb83,Nagaur,Jan 01 2023,55050,51110
66beeb63859b16cc9b22fb84,Nagaur,Dec 01 2022,53250,49410
66beeb63859b16cc9b22fb85,Nagaur,Nov 01 2022,50380,46550
66beeb63859b16cc9b22fb86,Nagaur,Oct 01 2022,50380,46600
66beeb63859b16cc9b22f690,Mandla,Aug 01 2024,69040,64600
66beeb63859b16cc9b22f691,Mandla,Jul 01 2024,71740,67150
66beeb63859b16cc9b22f692,Mandla,Jun 01 2024,71990,67400
66beeb63859b16cc9b22f693,Mandla,May 01 2024,71240,66650
66beeb63859b16cc9b22f694,Mandla,Apr 01 2024,69440,64850
66beeb63859b16cc9b22f695,Mandla,Mar 01 2024,63340,58790
66beeb63859b16cc9b22f696,Mandla,Feb 01 2024,63740,59190
66beeb63859b16cc9b22f697,Mandla,Jan 01 2024,64270,58940
66beeb63859b16cc9b22f698,Mandla,Dec 01 2023,63260,58090
66beeb63859b16cc9b22f699,Mandla,Nov 01 2023,61870,56790
66beeb63859b16cc9b22f69a,Mandla,Oct 01 2023,58570,53740
66beeb63859b16cc9b22f69b,Mandla,Sep 01 2023,60370,55440
66beeb63859b16cc9b22f69c,Mandla,Aug 01 2023,60820,55790
66beeb63859b16cc9b22f69d,Mandla,Jul 01 2023,59470,54540
66beeb63859b16cc9b22f69e,Mandla,Jun 01 2023,61070,56090
66beeb63859b16cc9b22f69f,Mandla,May 01 2023,61070,56090
66beeb63859b16cc9b22f6a0,Mandla,Apr 01 2023,60770,55390
66beeb63859b16cc9b22f6a1,Mandla,Mar 01 2023,56970,51990
66beeb63859b16cc9b22f6a2,Mandla,Feb 01 2023,58870,53640
66beeb63859b16cc9b22f6a3,Mandla,Jan 01 2023,55270,51290
66beeb63859b16cc9b22f6a4,Mandla,Dec 01 2022,53470,49590
66beeb63859b16cc9b22f6a5,Mandla,Nov 01 2022,50520,46700
66beeb63859b16cc9b22f6a6,Mandla,Oct 01 2022,50520,46750
66beeb63859b16cc9b22f6b0,Mandsaur,Aug 01 2024,69000,64600
66beeb63859b16cc9b22f6b1,Mandsaur,Jul 01 2024,71700,67150
66beeb63859b16cc9b22f6b2,Mandsaur,Jun 01 2024,71950,67400
66beeb63859b16cc9b22f6b3,Mandsaur,May 01 2024,71200,66650
66beeb63859b16cc9b22f6b4,Mandsaur,Apr 01 2024,69400,64850
66beeb63859b16cc9b22f6b5,Mandsaur,Mar 01 2024,63300,58790
66beeb63859b16cc9b22f6b6,Mandsaur,Feb 01 2024,63700,59190
66beeb63859b16cc9b22f6b7,Mandsaur,Jan 01 2024,64230,58940
66beeb63859b16cc9b22f6b8,Mandsaur,Dec 01 2023,63220,58090
66beeb63859b16cc9b22f6b9,Mandsaur,Nov 01 2023,61830,56790
66beeb63859b16cc9b22f6ba,Mandsaur,Oct 01 2023,58530,53740
66beeb63859b16cc9b22f6bb,Mandsaur,Sep 01 2023,60330,55440
66beeb63859b16cc9b22f6bc,Mandsaur,Aug 01 2023,60780,55790
66beeb63859b16cc9b22f6bd,Mandsaur,Jul 01 2023,59430,54540
66beeb63859b16cc9b22f6be,Mandsaur,Jun 01 2023,61030,56090
66beeb63859b16cc9b22f6bf,Mandsaur,May 01 2023,61030,56090
66beeb63859b16cc9b22f6c0,Mandsaur,Apr 01 2023,60730,55390
66beeb63859b16cc9b22f6c1,Mandsaur,Mar 01 2023,56930,51990
66beeb63859b16cc9b22f6c2,Mandsaur,Feb 01 2023,58830,53640
66beeb63859b16cc9b22f6c3,Mandsaur,Jan 01 2023,55230,51290
66beeb63859b16cc9b22f6c4,Mandsaur,Dec 01 2022,53430,49590
66beeb63859b16cc9b22f6c5,Mandsaur,Nov 01 2022,50500,46700
66beeb63859b16cc9b22f6c6,Mandsaur,Oct 01 2022,50500,46750
66beeb63859b16cc9b22f850,Mayiladuthurai,Aug 01 2024,68940,64350
66beeb63859b16cc9b22f851,Mayiladuthurai,Jul 01 2024,71640,66900
66beeb63859b16cc9b22f852,Mayiladuthurai,Jun 01 2024,71890,67150
66beeb63859b16cc9b22f853,Mayiladuthurai,May 01 2024,71140,66400
66beeb63859b16cc9b22f854,Mayiladuthurai,Apr 01 2024,69340,64600
66beeb63859b16cc9b22f855,Mayiladuthurai,Mar 01 2024,63190,58450
66beeb63859b16cc9b22f856,Mayiladuthurai,Feb 01 2024,63590,58850
66beeb63859b16cc9b22f857,Mayiladuthurai,Jan 01 2024,64090,58600
66beeb63859b16cc9b22f858,Mayiladuthurai,Dec 01 2023,63080,57750
66beeb63859b16cc9b22f859,Mayiladuthurai,Nov 01 2023,61690,56450
66beeb63859b16cc9b22f85a,Mayiladuthurai,Oct 01 2023,58390,53400
66beeb63859b16cc9b22f85b,Mayiladuthurai,Sep 01 2023,60190,55100
66beeb63859b16cc9b22f85c,Mayiladuthurai,Aug 01 2023,60640,55450
66beeb63859b16cc9b22f85d,Mayiladuthurai,Jul 01 2023,59290,54200
66beeb63859b16cc9b22f85e,Mayiladuthurai,Jun 01 2023,60890,55750
66beeb63859b16cc9b22f85f,Mayiladuthurai,May 01 2023,60890,55750
66beeb63859b16cc9b22f860,Mayiladuthurai,Apr 01 2023,60590,55050
66beeb63859b16cc9b22f861,Mayiladuthurai,Mar 01 2023,56790,51650
66beeb63859b16cc9b22f862,Mayiladuthurai,Feb 01 2023,58690,53300
66beeb63859b16cc9b22f863,Mayiladuthurai,Jan 01 2023,55090,50950
66beeb63859b16cc9b22f864,Mayiladuthurai,Dec 01 2022,53290,49250
66beeb63859b16cc9b22f865,Mayiladuthurai,Nov 01 2022,50420,46600
66beeb63859b16cc9b22f866,Mayiladuthurai,Oct 01 2022,50420,46650
66beeb63859b16cc9b22f8b0,Midnapore,Aug 01 2024,69020,64250
66beeb63859b16cc9b22f8b1,Midnapore,Jul 01 2024,71720,66800
66beeb63859b16cc9b22f8b2,Midnapore,Jun 01 2024,71970,67050
66beeb63859b16cc9b22f8b3,Midnapore,May 01 2024,71220,66300
66beeb63859b16cc9b22f8b4,Midnapore,Apr 01 2024,69420,64500
66beeb63859b16cc9b22f8b5,Midnapore,Mar 01 2024,63490,58660
66beeb63859b16cc9b22f8b6,Midnapore,Feb 01 2024,63890,59060
66beeb63859b16cc9b22f8b7,Midnapore,Jan 01 2024,64150,58810
66beeb63859b16cc9b22f8b8,Midnapore,Dec 01 2023,63140,57960
66beeb63859b16cc9b22f8b9,Midnapore,Nov 01 2023,61750,56660
66beeb63859b16cc9b22f8ba,Midnapore,Oct 01 2023,58450,53610
66beeb63859b16cc9b22f8bb,Midnapore,Sep 01 2023,60250,55310
66beeb63859b16cc9b22f8bc,Midnapore,Aug 01 2023,60700,55660
66beeb63859b16cc9b22f8bd,Midnapore,Jul 01 2023,59350,54410
66beeb63859b16cc9b22f8be,Midnapore,Jun 01 2023,60950,55960
66beeb63859b16cc9b22f8bf,Midnapore,May 01 2023,60950,55960
66beeb63859b16cc9b22f8c0,Midnapore,Apr 01 2023,60650,55260
66beeb63859b16cc9b22f8c1,Midnapore,Mar 01 2023,56850,51860
66beeb63859b16cc9b22f8c2,Midnapore,Feb 01 2023,58750,53510
66beeb63859b16cc9b22f8c3,Midnapore,Jan 01 2023,55150,51160
66beeb63859b16cc9b22f8c4,Midnapore,Dec 01 2022,53350,49460
66beeb63859b16cc9b22f8c5,Midnapore,Nov 01 2022,50430,46600
66beeb63859b16cc9b22f8c6,Midnapore,Oct 01 2022,50430,46650
66beeb63859b16cc9b22f910,Moga,Aug 01 2024,69020,64180
66beeb63859b16cc9b22f911,Moga,Jul 01 2024,71720,66730
66beeb63859b16cc9b22f912,Moga,Jun 01 2024,71970,66980
66beeb63859b16cc9b22f913,Moga,May 01 2024,71220,66230
66beeb63859b16cc9b22f914,Moga,Apr 01 2024,69420,64430
66beeb63859b16cc9b22f915,Moga,Mar 01 2024,63420,58620
66beeb63859b16cc9b22f916,Moga,Feb 01 2024,63820,59020
66beeb63859b16cc9b22f917,Moga,Jan 01 2024,64140,58770
66beeb63859b16cc9b22f918,Moga,Dec 01 2023,63130,57920
66beeb63859b16cc9b22f919,Moga,Nov 01 2023,61740,56620
66beeb63859b16cc9b22f91a,Moga,Oct 01 2023,58440,53570
66beeb63859b16cc9b22f91b,Moga,Sep 01 2023,60240,55270
66beeb63859b16cc9b22f91c,Moga,Aug 01 2023,60690,55620
66beeb63859b16cc9b22f91d,Moga,Jul 01 2023,59340,54370
66beeb63859b16cc9b22f91e,Moga,Jun 01 2023,60940,55920
66beeb63859b16cc9b22f91f,Moga,May 01 2023,60940,55920
66beeb63859b16cc9b22f920,Moga,Apr 01 2023,60640,55220
66beeb63859b16cc9b22f921,Moga,Mar 01 2023,56840,51820
66beeb63859b16cc9b22f922,Moga,Feb 01 2023,58740,53470
66beeb63859b16cc9b22f923,Moga,Jan 01 2023,55140,51120
66beeb63859b16cc9b22f924,Moga,Dec 01 2022,53340,49420
66beeb63859b16cc9b22f925,Moga,Nov 01 2022,50350,46550
66beeb63859b16cc9b22f926,Moga,Oct 01 2022,50350,46600
66beeb63859b16cc9b22f9b0,Morbi,Aug 01 2024,68980,64180
66beeb63859b16cc9b22f9b1,Morbi,Jul 01 2024,71680,66730
66beeb63859b16cc9b22f9b2,Morbi,Jun 01 2024,71930,66980
66beeb63859b16cc9b22f9b3,Morbi,May 01 2024,71180,66230
66beeb63859b16cc9b22f9b4,Morbi,Apr 01 2024,69380,64430
66beeb63859b16cc9b22f9b5,Morbi,Mar 01 2024,63270,58740
66beeb63859b16cc9b22f9b6,Morbi,Feb 01 2024,63670,59140
66beeb63859b16cc9b22f9b7,Morbi,Jan 01 2024,64290,58890
66beeb63859b16cc9b22f9b8,Morbi,Dec 01 2023,63280,58040
66beeb63859b16cc9b22f9b9,Morbi,Nov 01 2023,61890,56740
66beeb63859b16cc9b22f9ba,Morbi,Oct 01 2023,58590,53690
66beeb63859b16cc9b22f9bb,Morbi,Sep 01 2023,60390,55390
66beeb63859b16cc9b22f9bc,Morbi,Aug 01 2023,60840,55740
66beeb63859b16cc9b22f9bd,Morbi,Jul 01 2023,59490,54490
66beeb63859b16cc9b22f9be,Morbi,Jun 01 2023,61090,56040
66beeb63859b16cc9b22f9bf,Morbi,May 01 2023,61090,56040
66beeb63859b16cc9b22f9c0,Morbi,Apr 01 2023,60790,55340
66beeb63859b16cc9b22f9c1,Morbi,Mar 01 2023,56990,51940
66beeb63859b16cc9b22f9c2,Morbi,Feb 01 2023,58890,53590
66beeb63859b16cc9b22f9c3,Morbi,Jan 01 2023,55290,51240
66beeb63859b16cc9b22f9c4,Morbi,Dec 01 2022,53490,49540
66beeb63859b16cc9b22f9c5,Morbi,Nov 01 2022,50530,46700
66beeb63859b16cc9b22f9c6,Morbi,Oct 01 2022,50530,46750
66beeb63859b16cc9b22fbf0,Nahan,Aug 01 2024,68990,64420
66beeb63859b16cc9b22fbf1,Nahan,Jul 01 2024,71690,66970
66beeb63859b16cc9b22fbf2,Nahan,Jun 01 2024,71940,67220
66beeb63859b16cc9b22fbf3,Nahan,May 01 2024,71190,66470
66beeb63859b16cc9b22fbf4,Nahan,Apr 01 2024,69390,64670
66beeb63859b16cc9b22fbf5,Nahan,Mar 01 2024,63250,58780
66beeb63859b16cc9b22fbf6,Nahan,Feb 01 2024,63650,59180
66beeb63859b16cc9b22fbf7,Nahan,Jan 01 2024,64270,58930
66beeb63859b16cc9b22fbf8,Nahan,Dec 01 2023,63260,58080
66beeb63859b16cc9b22fbf9,Nahan,Nov 01 2023,61870,56780
66beeb63859b16cc9b22fbfa,Nahan,Oct 01 2023,58570,53730
66beeb63859b16cc9b22fbfb,Nahan,Sep 01 2023,60370,55430
66beeb63859b16cc9b22fbfc,Nahan,Aug 01 2023,60820,55780
66beeb63859b16cc9b22fbfd,Nahan,Jul 01 2023,59470,54530
66beeb63859b16cc9b22fbfe,Nahan,Jun 01 2023,61070,56080
66beeb63859b16cc9b22fbff,Nahan,May 01 2023,61070,56080
66beeb63859b16cc9b22fc00,Nahan,Apr 01 2023,60770,55380
66beeb63859b16cc9b22fc01,Nahan,Mar 01 2023,56970,51980
66beeb63859b16cc9b22fc02,Nahan,Feb 01 2023,58870,53630
66beeb63859b16cc9b22fc03,Nahan,Jan 01 2023,55270,51280
66beeb63859b16cc9b22fc04,Nahan,Dec 01 2022,53470,49580
66beeb63859b16cc9b22fc05,Nahan,Nov 01 2022,50550,46750
66beeb63859b16cc9b22fc06,Nahan,Oct 01 2022,50550,46800
66beeb63859b16cc9b22f7d0,Mathura,Aug 01 2024,68910,64220
66beeb63859b16cc9b22f7d1,Mathura,Jul 01 2024,71610,66770
66beeb63859b16cc9b22f7d2,Mathura,Jun 01 2024,71860,67020
66beeb63859b16cc9b22f7d3,Mathura,May 01 2024,71110,66270
66beeb63859b16cc9b22f7d4,Mathura,Apr 01 2024,69310,64470
66beeb63859b16cc9b22f7d5,Mathura,Mar 01 2024,63420,58700
66beeb63859b16cc9b22f7d6,Mathura,Feb 01 2024,63820,59100
66beeb63859b16cc9b22f7d7,Mathura,Jan 01 2024,64160,58850
66beeb63859b16cc9b22f7d8,Mathura,Dec 01 2023,63150,58000
66beeb63859b16cc9b22f7d9,Mathura,Nov 01 2023,61760,56700
66beeb63859b16cc9b22f7da,Mathura,Oct 01 2023,58460,53650
66beeb63859b16cc9b22f7db,Mathura,Sep 01 2023,60260,55350
66beeb63859b16cc9b22f7dc,Mathura,Aug 01 2023,60710,55700
66beeb63859b16cc9b22f7dd,Mathura,Jul 01 2023,59360,54450
66beeb63859b16cc9b22f7de,Mathura,Jun 01 2023,60960,56000
66beeb63859b16cc9b22f7df,Mathura,May 01 2023,60960,56000
66beeb63859b16cc9b22f7e0,Mathura,Apr 01 2023,60660,55300
66beeb63859b16cc9b22f7e1,Mathura,Mar 01 2023,56860,51900
66beeb63859b16cc9b22f7e2,Mathura,Feb 01 2023,58760,53550
66beeb63859b16cc9b22f7e3,Mathura,Jan 01 2023,55160,51200
66beeb63859b16cc9b22f7e4,Mathura,Dec 01 2022,53360,49500
66beeb63859b16cc9b22f7e5,Mathura,Nov 01 2022,50460,46650
66beeb63859b16cc9b22f7e6,Mathura,Oct 01 2022,50460,46700
66beeb63859b16cc9b22f9f0,Motihari,Aug 01 2024,69070,64220
66beeb63859b16cc9b22f9f1,Motihari,Jul 01 2024,71770,66770
66beeb63859b16cc9b22f9f2,Motihari,Jun 01 2024,72020,67020
66beeb63859b16cc9b22f9f3,Motihari,May 01 2024,71270,66270
66beeb63859b16cc9b22f9f4,Motihari,Apr 01 2024,69470,64470
66beeb63859b16cc9b22f9f5,Motihari,Mar 01 2024,63220,58770
66beeb63859b16cc9b22f9f6,Motihari,Feb 01 2024,63620,59170
66beeb63859b16cc9b22f9f7,Motihari,Jan 01 2024,64290,58920
66beeb63859b16cc9b22f9f8,Motihari,Dec 01 2023,63280,58070
66beeb63859b16cc9b22f9f9,Motihari,Nov 01 2023,61890,56770
66beeb63859b16cc9b22f9fa,Motihari,Oct 01 2023,58590,53720
66beeb63859b16cc9b22f9fb,Motihari,Sep 01 2023,60390,55420
66beeb63859b16cc9b22f9fc,Motihari,Aug 01 2023,60840,55770
66beeb63859b16cc9b22f9fd,Motihari,Jul 01 2023,59490,54520
66beeb63859b16cc9b22f9fe,Motihari,Jun 01 2023,61090,56070
66beeb63859b16cc9b22f9ff,Motihari,May 01 2023,61090,56070
66beeb63859b16cc9b22fa00,Motihari,Apr 01 2023,60790,55370
66beeb63859b16cc9b22fa01,Motihari,Mar 01 2023,56990,51970
66beeb63859b16cc9b22fa02,Motihari,Feb 01 2023,58890,53620
66beeb63859b16cc9b22fa03,Motihari,Jan 01 2023,55290,51270
66beeb63859b16cc9b22fa04,Motihari,Dec 01 2022,53490,49570
66beeb63859b16cc9b22fa05,Motihari,Nov 01 2022,50560,46750
66beeb63859b16cc9b22fa06,Motihari,Oct 01 2022,50560,46800
66beeb63859b16cc9b22f550,Maharajganj,Aug 01 2024,68910,64210
66beeb63859b16cc9b22f551,Maharajganj,Jul 01 2024,71610,66760
66beeb63859b16cc9b22f552,Maharajganj,Jun 01 2024,71860,67010
66beeb63859b16cc9b22f553,Maharajganj,May 01 2024,71110,66260
66beeb63859b16cc9b22f554,Maharajganj,Apr 01 2024,69310,64460
66beeb63859b16cc9b22f555,Maharajganj,Mar 01 2024,63420,58690
66beeb63859b16cc9b22f556,Maharajganj,Feb 01 2024,63820,59090
66beeb63859b16cc9b22f557,Maharajganj,Jan 01 2024,64160,58840
66beeb63859b16cc9b22f558,Maharajganj,Dec 01 2023,63150,57990
66beeb63859b16cc9b22f559,Maharajganj,Nov 01 2023,61760,56690
66beeb63859b16cc9b22f55a,Maharajganj,Oct 01 2023,58460,53640
66beeb63859b16cc9b22f55b,Maharajganj,Sep 01 2023,60260,55340
66beeb63859b16cc9b22f55c,Maharajganj,Aug 01 2023,60710,55690
66beeb63859b16cc9b22f55d,Maharajganj,Jul 01 2023,59360,54440
66beeb63859b16cc9b22f55e,Maharajganj,Jun 01 2023,60960,55990
66beeb63859b16cc9b22f55f,Maharajganj,May 01 2023,60960,55990
66beeb63859b16cc9b22f560,Maharajganj,Apr 01 2023,60660,55290
66beeb63859b16cc9b22f561,Maharajganj,Mar 01 2023,56860,51890
66beeb63859b16cc9b22f562,Maharajganj,Feb 01 2023,58760,53540
66beeb63859b16cc9b22f563,Maharajganj,Jan 01 2023,55160,51190
66beeb63859b16cc9b22f564,Maharajganj,Dec 01 2022,53360,49490
66beeb63859b16cc9b22f565,Maharajganj,Nov 01 2022,50480,46650
66beeb63859b16cc9b22f566,Maharajganj,Oct 01 2022,50480,46700
66beeb63859b16cc9b22fab0,Muzaffarpur,Aug 01 2024,69080,64220
66beeb63859b16cc9b22fab1,Muzaffarpur,Jul 01 2024,71780,66770
66beeb63859b16cc9b22fab2,Muzaffarpur,Jun 01 2024,72030,67020
66beeb63859b16cc9b22fab3,Muzaffarpur,May 01 2024,71280,66270
66beeb63859b16cc9b22fab4,Muzaffarpur,Apr 01 2024,69480,64470
66beeb63859b16cc9b22fab5,Muzaffarpur,Mar 01 2024,63230,58770
66beeb63859b16cc9b22fab6,Muzaffarpur,Feb 01 2024,63630,59170
66beeb63859b16cc9b22fab7,Muzaffarpur,Jan 01 2024,64300,58920
66beeb63859b16cc9b22fab8,Muzaffarpur,Dec 01 2023,63290,58070
66beeb63859b16cc9b22fab9,Muzaffarpur,Nov 01 2023,61900,56770
66beeb63859b16cc9b22faba,Muzaffarpur,Oct 01 2023,58600,53720
66beeb63859b16cc9b22fabb,Muzaffarpur,Sep 01 2023,60400,55420
66beeb63859b16cc9b22fabc,Muzaffarpur,Aug 01 2023,60850,55770
66beeb63859b16cc9b22fabd,Muzaffarpur,Jul 01 2023,59500,54520
66beeb63859b16cc9b22fabe,Muzaffarpur,Jun 01 2023,61100,56070
66beeb63859b16cc9b22fabf,Muzaffarpur,May 01 2023,61100,56070
66beeb63859b16cc9b22fac0,Muzaffarpur,Apr 01 2023,60800,55370
66beeb63859b16cc9b22fac1,Muzaffarpur,Mar 01 2023,57000,51970
66beeb63859b16cc9b22fac2,Muzaffarpur,Feb 01 2023,58900,53620
66beeb63859b16cc9b22fac3,Muzaffarpur,Jan 01 2023,55300,51270
66beeb63859b16cc9b22fac4,Muzaffarpur,Dec 01 2022,53500,49570
66beeb63859b16cc9b22fac5,Muzaffarpur,Nov 01 2022,50550,46750
66beeb63859b16cc9b22fac6,Muzaffarpur,Oct 01 2022,50550,46800
66beeb63859b16cc9b22fbd0,Nagpur,Aug 01 2024,68960,64320
66beeb63859b16cc9b22fbd1,Nagpur,Jul 01 2024,71660,66870
66beeb63859b16cc9b22fbd2,Nagpur,Jun 01 2024,71910,67120
66beeb63859b16cc9b22fbd3,Nagpur,May 01 2024,71160,66370
66beeb63859b16cc9b22fbd4,Nagpur,Apr 01 2024,69360,64570
66beeb63859b16cc9b22fbd5,Nagpur,Mar 01 2024,63300,58660
66beeb63859b16cc9b22fbd6,Nagpur,Feb 01 2024,63700,59060
66beeb63859b16cc9b22fbd7,Nagpur,Jan 01 2024,64120,58810
66beeb63859b16cc9b22fbd8,Nagpur,Dec 01 2023,63110,57960
66beeb63859b16cc9b22fbd9,Nagpur,Nov 01 2023,61720,56660
66beeb63859b16cc9b22fbda,Nagpur,Oct 01 2023,58420,53610
